,thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,thermoreg_reading_fahrenheit
1562,43.6,102.0,1.5,0.2,c2,1.0,0.0,1,24.650824032899827
1563,41.0,247.6605930830796,-2.0,-8.0,c4,2.0,0.0,0,21.678511260493032
1564,42.6,77.0,-4.1000000000000005,-10.1,c2,3.0,1.0,0,23.538009119668548
1565,45.1,91.0,-2.0,-5.1000000000000005,c1,1.0,1.0,0,26.28668152425689
1566,40.8,54.0,2.6,2.2,c1,4.0,0.0,1,
1567,51.5,,0.1,1.1,c1,4.0,0.0,1,33.45853603156587
1568,56.0,72.0,4.3,0.6000000000000001,c3,4.0,1.0,1,38.56744106405338
1569,37.5,57.0,5.0,0.9,c1,2.0,1.0,1,17.71611529281582
1570,50.400000000000006,119.0,3.3000000000000003,-2.3000000000000003,c3,3.0,0.0,0,
1571,48.400000000000006,105.0,6.0,5.800000000000001,c2,1.0,1.0,0,30.02057784260298
1572,52.900000000000006,92.0,4.2,3.9,c3,5.0,1.0,1,
1573,50.1,54.0,3.8,5.6000000000000005,c1,1.0,0.0,1,31.88355108706771
1574,38.5,80.0,1.4,,c1,2.0,1.0,1,
1575,40.1,252.9583505238111,4.0,-3.7,c2,1.0,1.0,0,20.63849631028551
1576,50.400000000000006,114.0,5.0,1.3,c2,5.0,1.0,1,32.264812180264755
1577,58.400000000000006,100.0,-5.0,-2.3000000000000003,c2,1.0,0.0,1,41.25902827770958
1578,32.4,23.0,4.3,,c3,1.0,1.0,0,
1579,52.900000000000006,68.0,3.4000000000000004,1.0,c4,1.0,0.0,1,
1580,59.7,105.0,5.4,4.3,c2,5.0,0.0,0,42.706598047588784
1581,48.900000000000006,101.0,3.7,10.2,c1,,0.0,0,30.62276711414408
1582,54.6,76.0,5.0,0.2,c1,5.0,0.0,1,36.95182246423797
1583,44.5,70.0,-1.6,,c4,5.0,1.0,0,25.67237827191978
1584,49.2,120.0,-0.5,5.1000000000000005,,4.0,0.0,0,
1585,37.2,108.0,-1.9,-5.800000000000001,c1,2.0,1.0,1,17.411778335226636
1586,31.4,76.0,4.9,7.300000000000001,c5,5.0,1.0,1,10.900910224230136
1587,57.7,105.0,,-1.2000000000000002,c1,3.0,0.0,1,40.48489221102748
1588,42.3,70.0,2.0,-0.8,c3,3.0,1.0,0,23.135045650480023
1589,46.5,109.0,4.1000000000000005,3.9,c1,3.0,1.0,0,27.900249394969126
1590,39.1,73.0,3.9,1.1,c3,4.0,0.0,0,19.52201972056826
1591,38.900000000000006,106.0,-1.9,6.300000000000001,c1,5.0,1.0,1,19.31027267224512
1592,48.8,124.0,-1.4,-11.6,c4,5.0,1.0,1,30.435460699148457
1593,44.3,102.0,-2.6,-5.1000000000000005,c1,3.0,0.0,0,25.43380525277918
1594,53.2,92.0,-2.0,-4.4,c1,1.0,0.0,1,35.401738981952285
1595,53.8,95.0,0.7000000000000001,-1.6,c3,5.0,0.0,1,36.07284577081633
1596,52.7,60.0,-1.1,2.0,c2,1.0,0.0,1,34.88764681692147
1597,52.1,102.0,-4.1000000000000005,-7.1000000000000005,c2,3.0,1.0,1,34.14740711835599
1598,62.8,119.0,4.1000000000000005,4.1000000000000005,c2,2.0,0.0,0,46.19991384438698
1599,41.6,49.0,0.2,-0.4,c2,2.0,0.0,0,22.391656078596025
1600,49.7,163.0,-3.4000000000000004,-1.0,c5,3.0,0.0,1,
1601,59.2,131.0,4.1000000000000005,1.4,c3,4.0,1.0,0,42.1942083846763
1602,60.3,95.0,3.0,2.4000000000000004,c2,,0.0,1,43.380858284042326
1603,38.8,137.0,5.2,2.4000000000000004,c1,5.0,0.0,1,19.20412715589885
1604,47.7,83.0,6.300000000000001,-0.3,c2,,1.0,1,29.18880102509717
1605,61.0,141.0,-0.7000000000000001,4.5,c5,2.0,,0,
1606,54.2,110.0,5.800000000000001,0.3,c1,3.0,1.0,1,36.57271194679159
1607,51.7,91.0,2.5,-1.5,c1,2.0,1.0,1,33.757367283317954
1608,48.400000000000006,,4.0,-1.7000000000000002,c1,3.0,0.0,1,30.040837759088088
1609,,134.0,5.0,4.5,c3,5.0,1.0,0,28.54579166863029
1610,52.5,128.0,-2.1,-5.5,c3,3.0,0.0,1,
1611,48.1,94.0,-0.2,4.6000000000000005,c3,1.0,1.0,0,29.72863287513965
1612,49.8,45.0,5.9,5.800000000000001,,4.0,1.0,1,31.6167924106
1613,50.8,110.0,5.6000000000000005,2.2,c3,2.0,0.0,0,32.707388355035334
1614,44.7,58.0,2.5,-3.3000000000000003,c5,2.0,0.0,1,25.89735624355851
1615,,122.0,5.2,2.5,c2,4.0,1.0,0,36.789164364932944
1616,73.5,120.0,-0.8,-0.2,c1,2.0,0.0,0,58.22820183573877
1617,35.9,60.0,-1.8,-3.3000000000000003,c2,3.0,0.0,0,16.007120246065323
1618,52.8,88.0,-2.6,-4.5,c3,4.0,1.0,0,
1619,44.1,118.0,4.5,-2.0,c2,2.0,0.0,1,25.15828920242985
1620,54.8,61.0,1.9,9.6,c2,3.0,0.0,1,37.19662319767325
1621,,121.0,-1.3,-3.6,c3,3.0,0.0,1,32.41901725995075
1622,56.3,120.0,1.1,-6.4,c1,3.0,1.0,1,38.85669296638217
1623,59.6,114.0,5.7,-1.2000000000000002,c3,5.0,1.0,0,42.57955918857901
1624,51.7,91.0,5.9,2.1,c3,5.0,1.0,0,33.731790059913635
1625,59.2,129.0,3.0,9.3,c5,2.0,0.0,0,42.1884705957276
1626,31.4,57.0,7.300000000000001,4.0,c3,3.0,0.0,1,10.901318955901903
1627,62.900000000000006,110.0,4.6000000000000005,0.8,c1,2.0,1.0,0,46.31407068124421
1628,53.2,107.0,4.7,,c2,1.0,,0,35.37555936703106
1629,58.8,161.0,2.1,4.1000000000000005,c2,2.0,,0,41.70059020170664
1630,40.400000000000006,43.0,-0.9,0.4,c2,2.0,0.0,0,21.021118296426305
1631,43.5,103.0,5.9,4.4,c3,3.0,0.0,0,24.52307106555197
1632,51.3,99.0,0.8,,c2,3.0,0.0,1,33.313444647302966
1633,50.0,94.0,4.5,-0.8,c3,2.0,1.0,0,31.846658995962837
1634,52.400000000000006,63.0,2.6,-6.1000000000000005,c3,5.0,0.0,0,
1635,58.8,68.0,2.2,,c3,4.0,1.0,1,41.760636448369695
1636,36.0,86.0,0.1,-3.3000000000000003,c3,4.0,0.0,0,16.113017162274357
1637,,79.0,6.4,1.7000000000000002,c1,2.0,0.0,1,40.76437164545578
1638,50.2,128.0,5.9,4.7,c1,,0.0,0,32.074537189621346
1639,48.5,70.0,1.6,-3.0,,1.0,0.0,0,
1640,38.400000000000006,,6.6000000000000005,2.7,c4,2.0,1.0,1,18.759962890535988
1641,54.2,92.0,,-2.6,c5,5.0,0.0,1,36.52743801539179
1642,30.8,238.2522290062521,3.0,0.9,c5,3.0,0.0,1,10.273029340720663
1643,55.3,,0.3,0.2,c1,3.0,1.0,1,37.83554610114842
1644,38.2,92.0,4.2,-3.7,c5,3.0,0.0,1,18.571047480743072
1645,50.6,120.0,4.0,3.8,c4,3.0,0.0,0,32.481121213557266
1646,49.2,,4.3,3.3000000000000003,c1,5.0,0.0,1,30.92748046404872
1647,59.5,290.12707799913403,,3.0,c2,1.0,1.0,0,
1648,48.7,98.0,4.800000000000001,3.1,c5,4.0,1.0,1,30.39210347887499
1649,44.6,,4.7,4.0,c2,3.0,0.0,1,
1650,46.1,104.0,1.2000000000000002,,c5,2.0,1.0,1,27.440575736259177
1651,60.3,109.0,1.1,1.3,c2,3.0,1.0,0,43.45594491879197
1652,54.5,212.60100317883425,4.800000000000001,7.4,c1,3.0,1.0,1,36.82667272262805
1653,47.1,85.0,2.7,-1.3,c1,1.0,1.0,1,28.529330166291547
1654,48.3,52.0,3.0,-0.9,c1,1.0,0.0,1,
1655,37.6,46.0,-0.3,0.8,c3,3.0,0.0,0,17.895406184730977
1656,53.3,99.0,0.5,-3.5,c1,4.0,1.0,1,35.49626780766387
1657,36.1,75.0,-1.8,-6.2,c2,3.0,0.0,0,16.16165863074081
1658,56.2,88.0,,4.800000000000001,c5,2.0,0.0,1,38.7661681925191
1659,51.2,116.0,4.0,0.1,c1,3.0,,1,33.15759433242139
1660,69.3,129.0,-1.6,2.2,c2,5.0,0.0,0,53.4825661961653
1661,41.400000000000006,74.0,-0.8,-4.3,c4,5.0,0.0,0,22.09878001648125
1662,49.3,,-3.9,-8.5,c5,2.0,0.0,1,31.076041180634306
1663,64.60000000000001,157.0,,-1.1,,1.0,0.0,0,48.184589308307565
1664,59.7,58.0,1.4,1.5,c2,4.0,0.0,1,42.72250676262273
1665,44.6,126.0,4.0,3.2,c1,2.0,1.0,1,25.7340915357809
1666,52.0,87.0,-6.0,-4.6000000000000005,c3,4.0,1.0,1,34.01570685536103
1667,50.2,79.0,-1.1,-4.9,c4,2.0,1.0,0,32.01799420773578
1668,52.400000000000006,93.0,-3.4000000000000004,0.2,c3,2.0,0.0,1,34.53760280654741
1669,44.6,67.0,-1.8,-10.2,c1,4.0,1.0,0,25.711876076136537
1670,49.400000000000006,71.0,2.3000000000000003,-2.9000000000000004,c3,2.0,0.0,0,31.19611637569339
1671,37.4,102.0,2.6,0.8,c3,1.0,0.0,0,17.617528622509575
1672,51.2,107.0,2.5,-2.4000000000000004,c4,,0.0,1,33.216111066812736
1673,53.8,55.0,,-0.2,c1,1.0,1.0,1,36.05018606079649
1674,48.3,116.0,-2.0,-7.5,c1,3.0,0.0,1,29.953225286205043
1675,37.2,93.0,2.3000000000000003,-0.4,c2,2.0,0.0,1,17.46454198473691
1676,58.1,74.0,3.0,3.0,c4,1.0,0.0,1,40.896786765663165
1677,53.1,110.0,6.1000000000000005,1.5,c4,1.0,0.0,0,35.280725341935224
1678,44.3,107.0,4.0,-1.9,c1,1.0,0.0,1,25.465864120691208
1679,47.900000000000006,53.0,,-3.2,c2,3.0,0.0,0,29.474595978457423
1680,38.1,88.0,3.1,5.7,c3,5.0,0.0,1,
1681,,68.0,5.300000000000001,7.6,c1,4.0,,1,22.77130884999886
1682,45.900000000000006,108.0,7.0,2.5,c3,4.0,1.0,0,
1683,60.0,92.0,3.1,3.3000000000000003,c2,4.0,1.0,0,43.05578731052136
1684,45.0,120.0,6.800000000000001,4.3,c4,4.0,1.0,0,26.24446948201272
1685,55.3,102.0,,3.2,c2,3.0,0.0,1,37.76192293395883
1686,45.900000000000006,77.0,4.4,3.1,c4,,0.0,0,27.15515417424578
1687,52.1,84.0,4.9,1.9,c1,3.0,,1,34.23152804766687
1688,49.0,122.0,4.9,9.5,c2,,,0,30.72744048070578
1689,57.1,93.0,7.0,0.6000000000000001,c2,1.0,0.0,1,39.85750940083469
1690,,308.9382148799714,1.6,1.1,c1,4.0,0.0,0,27.18669795603298
1691,37.6,85.0,2.1,6.0,c2,2.0,1.0,1,17.847245749978033
1692,39.1,44.0,-3.0,-1.4,c3,4.0,,0,19.562458717727303
1693,45.900000000000006,94.0,5.6000000000000005,0.0,c2,4.0,0.0,1,27.21310255451518
1694,40.2,85.0,3.1,-2.4000000000000004,c4,1.0,0.0,0,
1695,53.400000000000006,68.0,4.5,-3.6,c1,2.0,1.0,1,35.69190814111596
1696,46.400000000000006,94.0,8.4,12.0,c1,5.0,0.0,0,27.8080865162773
1697,69.2,147.0,0.9,-5.6000000000000005,c1,1.0,1.0,0,53.37145895023788
1698,36.2,107.0,-2.8000000000000003,,,4.0,0.0,1,
1699,51.8,132.0,4.800000000000001,-3.5,c1,2.0,0.0,1,33.83269860838821
1700,41.1,,4.1000000000000005,12.8,c1,3.0,1.0,0,21.84842278844898
1701,46.2,94.0,4.1000000000000005,-3.7,c1,5.0,1.0,1,27.559387936555893
1702,51.3,117.0,4.5,2.5,c2,3.0,1.0,0,33.2727752600649
1703,31.5,53.0,4.0,7.1000000000000005,c2,3.0,0.0,1,
1704,52.1,154.0,-4.1000000000000005,-8.200000000000001,c2,4.0,1.0,1,34.13143505109225
1705,65.4,102.0,3.7,4.0,c3,2.0,1.0,0,49.12616716046751
1706,46.5,144.0,7.2,3.5,c2,1.0,0.0,0,27.919055314682662
1707,52.2,150.0,-0.2,-0.1,c1,3.0,1.0,1,34.338270711249585
1708,58.400000000000006,93.0,-2.2,1.1,c3,5.0,1.0,0,41.22429523812859
1709,48.8,126.0,2.4000000000000004,-1.3,c1,4.0,1.0,1,30.524418499757036
1710,45.5,105.0,0.4,5.1000000000000005,c1,3.0,0.0,0,26.77135830321665
1711,31.9,59.0,5.4,,c3,1.0,1.0,0,11.51837236650423
1712,55.3,105.0,1.4,7.9,c1,1.0,1.0,0,37.76891647455476
1713,49.3,106.0,-1.4,-6.300000000000001,c3,,0.0,0,30.981484312439925
1714,42.1,96.0,3.3000000000000003,-1.4,,5.0,1.0,0,22.885845337506545
1715,,142.0,1.2000000000000002,-1.6,c4,3.0,0.0,1,33.139370392499245
1716,45.5,108.0,3.3000000000000003,-3.8,c2,4.0,1.0,0,26.74687678874437
1717,45.900000000000006,73.0,,,,1.0,0.0,0,27.244164819960268
1718,55.0,129.0,-2.0,-3.7,c2,3.0,0.0,1,37.45662040497837
1719,39.400000000000006,35.0,5.800000000000001,-1.4,c3,,1.0,0,19.9545582980854
1720,58.5,104.0,3.4000000000000004,-2.1,c1,5.0,1.0,1,41.425837574663824
1721,39.0,74.0,3.0,-2.6,c2,2.0,1.0,0,
1722,44.900000000000006,109.0,3.4000000000000004,5.300000000000001,c2,1.0,0.0,0,26.035687324802627
1723,65.60000000000001,174.0,-0.0,0.3,c1,2.0,1.0,0,49.3065157465992
1724,59.2,121.0,5.0,2.2,c1,1.0,1.0,0,42.1461928547818
1725,50.900000000000006,92.0,-1.1,-4.1000000000000005,c4,2.0,0.0,1,32.87843593245896
1726,42.6,69.0,-1.2000000000000002,-3.7,c3,5.0,0.0,0,23.535228060489057
1727,45.900000000000006,116.0,2.4000000000000004,8.1,c3,5.0,1.0,0,27.236549239700963
1728,50.7,96.0,2.8000000000000003,-0.2,c3,3.0,0.0,0,32.65947783127127
1729,50.5,87.0,-1.6,0.6000000000000001,c1,4.0,0.0,1,32.33770909105638
1730,49.400000000000006,125.0,-2.7,-5.4,c1,2.0,1.0,1,
1731,49.900000000000006,132.0,-1.8,4.0,c3,,0.0,0,
1732,48.400000000000006,72.0,4.800000000000001,-2.6,c3,2.0,1.0,0,30.070624012653973
1733,38.6,41.0,1.8,3.3000000000000003,c3,3.0,0.0,0,
1734,46.0,91.0,4.2,-1.2000000000000002,c2,1.0,1.0,0,27.351403320552507
1735,-79.31867350217316,82.0,-3.8,4.4,c2,5.0,0.0,1,40.23161648588162
1736,,48.0,5.2,5.9,c3,2.0,0.0,0,19.68499132203994
1737,48.6,70.0,2.0,-7.1000000000000005,c2,2.0,0.0,0,
1738,43.6,118.0,4.1000000000000005,-2.0,c2,2.0,1.0,1,24.622214641062406
1739,51.1,119.0,3.4000000000000004,4.2,c1,3.0,0.0,0,33.002153864583
1740,47.0,161.0,-3.2,-1.7000000000000002,c1,3.0,1.0,1,28.50230137039864
1741,62.0,103.0,0.8,1.5,c3,4.0,,0,
1742,54.2,143.0,-2.6,-3.3000000000000003,c2,4.0,1.0,1,36.55924838771229
1743,39.7,,,-1.6,c3,,0.0,0,
1744,55.5,94.0,0.6000000000000001,3.5,,3.0,0.0,0,38.04105210452329
1745,44.0,,4.9,-1.0,c2,3.0,1.0,0,25.02813329364143
1746,,77.0,4.0,2.1,c3,5.0,0.0,0,26.8070326576022
1747,52.7,112.0,-1.4,-5.5,c1,3.0,0.0,1,
1748,46.2,120.0,-1.6,-6.0,,2.0,1.0,1,
1749,57.3,102.0,-1.1,-4.5,c2,3.0,0.0,1,40.0357023469066
1750,44.0,113.0,-1.6,-6.1000000000000005,c3,4.0,0.0,0,25.02940944637944
1751,45.2,126.0,2.1,2.5,c1,5.0,1.0,1,26.42948102667773
1752,44.900000000000006,132.0,1.9,-6.2,c1,2.0,,1,26.09266195806702
1753,45.6,61.0,-3.6,-2.9000000000000004,c4,3.0,0.0,0,
1754,59.0,114.0,6.5,1.4,c4,3.0,0.0,0,
1755,55.2,128.0,5.0,2.9000000000000004,c4,,0.0,0,37.65916664249273
1756,63.8,94.0,4.0,1.2000000000000002,c1,1.0,1.0,0,47.38949558610864
1757,68.3,96.0,0.3,-3.5,c3,5.0,0.0,0,52.408797835093296
1758,41.900000000000006,86.0,6.6000000000000005,9.3,c3,2.0,1.0,1,
1759,50.7,90.0,1.2000000000000002,-2.1,c1,2.0,0.0,1,32.6337721459456
1760,40.7,80.0,2.1,3.2,c1,4.0,0.0,1,
1761,,77.0,3.6,4.6000000000000005,c1,2.0,0.0,1,
1762,45.1,150.0,-0.5,-3.2,c4,1.0,0.0,1,
1763,41.7,74.0,-2.1,,c3,5.0,0.0,0,
1764,41.7,102.0,2.9000000000000004,-2.8000000000000003,c1,3.0,0.0,0,22.53301454391428
1765,49.0,112.0,3.9,7.2,c1,5.0,0.0,0,30.701440593317702
1766,40.400000000000006,38.0,4.800000000000001,4.6000000000000005,c4,1.0,0.0,0,
1767,56.900000000000006,151.0,2.0,0.7000000000000001,c3,1.0,0.0,0,39.57914263223869
1768,42.8,105.0,0.8,-3.3000000000000003,c4,2.0,1.0,0,23.74021816324237
1769,,143.0,3.7,9.0,c1,1.0,1.0,0,57.28612073086753
1770,46.5,123.0,-3.3000000000000003,-8.200000000000001,c5,3.0,0.0,1,27.937539941320445
1771,50.7,100.0,0.4,-0.6000000000000001,c1,5.0,1.0,1,32.64815877725347
1772,39.8,107.0,2.4000000000000004,2.6,c1,2.0,0.0,1,20.34192933980568
1773,63.8,73.0,3.4000000000000004,-4.2,c5,4.0,0.0,1,47.35482582314876
1774,59.1,138.0,,-2.8000000000000003,c1,3.0,1.0,1,
1775,52.5,109.0,3.6,,c2,1.0,0.0,1,
1776,39.400000000000006,88.0,4.1000000000000005,5.6000000000000005,c1,2.0,0.0,1,19.878777060983907
1777,51.8,81.0,-0.3,-3.7,c3,3.0,0.0,0,
1778,41.2,79.0,4.5,-3.7,c1,,0.0,0,21.907120585844705
1779,61.900000000000006,113.0,,-8.6,c2,3.0,1.0,0,
1780,,282.690854004028,0.8,-4.2,c1,4.0,1.0,1,39.28275258667856
1781,,111.0,0.4,-7.6,c5,2.0,0.0,1,
1782,30.700000000000003,110.0,2.2,3.6,c4,2.0,0.0,1,
1783,42.3,49.0,6.2,7.2,c4,4.0,0.0,1,23.149256192068727
1784,55.7,123.0,4.9,2.7,c4,,1.0,0,38.18985018439885
1785,59.900000000000006,105.0,2.7,-0.3,c3,3.0,,0,42.9159532255084
1786,59.0,101.0,1.2000000000000002,2.6,c1,2.0,0.0,0,41.982528303429184
1787,37.4,,-1.6,-0.1,c1,4.0,,1,17.671882979826904
1788,52.6,107.0,-2.9000000000000004,-8.4,c3,3.0,0.0,0,34.71397076131613
1789,,119.0,-0.0,-5.2,c2,5.0,1.0,1,
1790,36.9,48.0,5.9,6.5,c1,,1.0,1,17.074979909759794
1791,50.1,130.0,2.7,1.9,c1,3.0,0.0,1,
1792,52.400000000000006,106.0,4.3,4.800000000000001,c5,3.0,0.0,1,34.464581584776106
1793,47.8,112.0,-2.6,,c1,2.0,0.0,1,29.293118736379384
1794,35.300000000000004,108.0,-0.3,-5.0,c2,3.0,,1,15.330543301389184
1795,47.6,,6.6000000000000005,6.2,c3,4.0,0.0,1,29.06871700933644
1796,47.5,113.0,4.4,-0.7000000000000001,c3,3.0,1.0,0,29.054251127704784
1797,49.0,94.0,3.1,-5.4,c1,5.0,0.0,1,30.66734835907021
1798,45.6,120.0,2.6,-2.1,c3,3.0,0.0,0,26.92875717117437
1799,46.6,73.0,-3.7,,c1,1.0,1.0,0,28.012890620826795
1800,49.8,125.0,0.2,5.800000000000001,,1.0,0.0,0,31.6426434588772
1801,53.7,78.0,5.0,-0.8,c3,1.0,1.0,1,35.9820914447274
1802,47.7,107.0,3.9,1.6,c4,5.0,0.0,1,29.26015913429
1803,46.900000000000006,103.0,4.800000000000001,11.2,c3,2.0,0.0,0,28.313159644687985
1804,50.900000000000006,97.0,3.0,-3.6,c1,4.0,0.0,1,32.831186344290124
1805,34.800000000000004,47.0,4.9,5.5,c1,3.0,1.0,1,14.711756666943366
1806,54.0,97.0,-1.9,-6.300000000000001,c2,5.0,0.0,1,
1807,50.2,125.0,3.9,3.5,,3.0,1.0,1,31.99493212589337
1808,50.5,141.0,3.5,11.3,c1,5.0,0.0,0,32.357241739378054
1809,57.8,166.0,,1.5,c1,4.0,1.0,0,40.64660876835018
1810,34.5,,-3.3000000000000003,-3.8,c1,2.0,0.0,1,14.424660229565768
1811,34.4,81.0,3.1,-2.9000000000000004,c2,3.0,,0,
1812,52.400000000000006,116.0,4.1000000000000005,1.2000000000000002,c1,2.0,0.0,0,34.46423460791168
1813,50.1,152.0,2.3000000000000003,,c1,2.0,0.0,0,
1814,51.5,117.0,6.9,-1.8,,2.0,0.0,1,33.53159248872739
1815,46.5,97.0,4.800000000000001,-6.4,c2,2.0,0.0,0,
1816,55.5,102.0,4.9,-0.9,c2,3.0,0.0,1,
1817,57.6,109.0,-1.0,-2.6,c1,3.0,1.0,1,40.39374958692008
1818,54.0,117.0,0.9,4.0,c2,5.0,1.0,1,36.35584064556375
1819,48.1,77.0,-1.8,-6.300000000000001,c1,3.0,0.0,0,29.652543874358752
1820,33.300000000000004,55.0,4.800000000000001,3.4000000000000004,c4,4.0,0.0,1,
1821,56.3,109.0,,-4.1000000000000005,c2,3.0,0.0,1,
1822,,105.0,0.0,-5.0,c3,3.0,1.0,0,42.995557995958336
1823,,125.0,7.300000000000001,-5.6000000000000005,c3,3.0,0.0,0,37.80102570785582
1824,43.1,107.0,-1.6,6.5,,5.0,0.0,0,24.08321815369244
1825,55.6,117.0,4.7,3.3000000000000003,c2,1.0,0.0,1,38.06414954300982
1826,57.0,125.0,0.1,-0.8,c2,2.0,0.0,1,
1827,62.6,125.0,6.1000000000000005,6.0,c2,4.0,0.0,0,46.02934623019177
1828,43.1,0.0,3.4000000000000004,12.1,,2.0,0.0,1,24.11501068194838
1829,48.3,74.0,5.1000000000000005,1.0,c1,1.0,1.0,1,29.961908739102757
1830,56.1,130.0,-0.8,-6.5,c1,2.0,1.0,1,
1831,50.6,79.0,-0.9,6.1000000000000005,c2,,1.0,1,32.51669064294342
1832,41.2,,0.4,-6.4,,2.0,,0,21.944051581538528
1833,53.5,131.0,4.5,7.800000000000001,c4,2.0,1.0,0,35.73154656524033
1834,54.8,101.0,-0.9,-2.7,c1,5.0,0.0,1,37.2079547043365
1835,50.900000000000006,86.0,4.3,4.0,c1,4.0,0.0,1,32.79166606697902
1836,51.900000000000006,104.0,3.8,-4.4,c3,1.0,1.0,0,33.976264344619494
1837,48.1,96.0,0.6000000000000001,9.9,c4,1.0,,0,29.67164688482843
1838,62.0,137.0,-0.3,-3.5,c2,5.0,0.0,0,45.30451042144453
1839,42.900000000000006,25.0,-1.7000000000000002,-6.1000000000000005,c2,4.0,1.0,0,23.89377034658591
1840,45.5,73.0,3.0,3.3000000000000003,c1,3.0,0.0,1,26.71411313512599
1841,50.2,73.0,4.0,-0.8,c5,,0.0,1,32.09886962174773
1842,57.2,44.0,-1.0,,c3,1.0,0.0,0,
1843,38.2,67.0,5.1000000000000005,-2.5,c1,2.0,1.0,0,18.52364146914917
1844,39.7,,1.2000000000000002,0.0,c3,3.0,0.0,0,
1845,33.800000000000004,62.0,-1.2000000000000002,,c1,3.0,0.0,0,13.660443430387538
1846,50.400000000000006,88.0,4.800000000000001,-0.8,c2,5.0,0.0,1,
1847,41.2,98.0,5.300000000000001,-0.9,c2,1.0,0.0,0,21.935247645141104
1848,47.1,88.0,-0.1,2.1,c3,,0.0,0,28.53904900983875
1849,55.5,64.0,4.9,1.2000000000000002,c5,5.0,1.0,1,
1850,45.0,101.0,6.6000000000000005,3.4000000000000004,c2,5.0,1.0,1,26.22611551295438
1851,52.0,169.0,2.0,2.0,c3,2.0,1.0,0,
1852,47.8,125.0,5.1000000000000005,7.7,c3,2.0,0.0,0,29.305958830234506
1853,55.5,128.0,-0.4,-5.800000000000001,c1,,1.0,1,38.04902883586793
1854,54.0,102.0,-0.3,-0.9,c3,2.0,1.0,1,
1855,,78.0,5.4,-0.7000000000000001,c4,5.0,0.0,1,25.77259673442851
1856,48.8,83.0,4.5,1.5,c2,2.0,0.0,0,
1857,58.5,121.0,0.8,3.6,c2,1.0,0.0,0,41.39369057948445
1858,53.3,75.0,3.0,-8.9,c3,3.0,0.0,0,
1859,39.0,87.0,-1.3,-6.7,,4.0,0.0,0,19.42734148023981
1860,55.400000000000006,91.0,-1.9,-4.3,c1,5.0,1.0,1,37.900562550542446
1861,,40.0,-2.0,-1.7000000000000002,c1,3.0,0.0,0,22.238504398073857
1862,61.5,101.0,-0.4,3.2,c3,1.0,1.0,0,44.71261762964905
1863,58.400000000000006,148.0,-1.6,-10.2,c1,4.0,,1,41.21688955856922
1864,52.5,108.0,4.800000000000001,8.6,c4,1.0,0.0,0,34.60896928326561
1865,51.400000000000006,,6.0,5.9,,2.0,0.0,1,33.41509559092574
1866,48.5,79.0,1.4,-1.4,c1,2.0,1.0,0,30.11870969575322
1867,55.6,134.0,2.0,-6.1000000000000005,c3,1.0,0.0,0,38.10671556260025
1868,47.2,87.0,2.6,-1.8,c1,2.0,0.0,0,28.66299647484145
1869,52.0,118.0,4.9,7.1000000000000005,c2,4.0,0.0,0,34.12012883575905
1870,57.1,101.0,3.1,1.3,c2,1.0,1.0,0,39.84740929867506
1871,45.7,98.0,5.300000000000001,2.2,c4,3.0,0.0,0,26.94374110826969
1872,45.2,93.0,5.7,-0.7000000000000001,,2.0,1.0,1,26.45426534008375
1873,40.6,67.0,-3.6,-1.7000000000000002,c3,3.0,1.0,0,21.25071067347987
1874,41.6,101.0,-0.1,-2.3000000000000003,c5,3.0,0.0,1,22.419745284864447
1875,35.5,117.0,0.5,-2.2,c2,2.0,0.0,1,
1876,,121.0,3.3000000000000003,0.9,c1,5.0,,1,
1877,64.60000000000001,128.0,-0.8,-5.0,c1,3.0,0.0,0,48.28023087874494
1878,61.6,97.0,6.4,0.6000000000000001,c2,5.0,0.0,1,
1879,37.1,104.0,-0.8,-8.8,c1,5.0,0.0,0,17.365239602361353
1880,56.0,96.0,2.6,-2.0,c2,2.0,0.0,1,38.5236920440058
1881,61.5,135.0,-1.6,-10.6,c2,5.0,0.0,0,44.79895714931201
1882,46.5,115.0,0.1,,c3,4.0,0.0,0,27.888710173352024
1883,51.0,128.0,6.1000000000000005,0.9,c3,3.0,0.0,0,32.91302687585045
1884,34.1,100.0,-0.3,-3.6,c3,4.0,1.0,0,13.928962542757963
1885,52.3,130.0,0.7000000000000001,-1.2000000000000002,c1,3.0,0.0,1,
1886,41.6,52.0,2.2,-3.1,c2,3.0,1.0,0,22.427962435087544
1887,51.8,80.0,3.8,-3.2,c4,2.0,0.0,1,33.79671516120363
1888,37.7,42.0,1.5,,c3,4.0,0.0,0,17.94917370030008
1889,54.5,69.0,5.0,10.8,c1,5.0,0.0,1,36.88572402029836
1890,,155.0,5.9,7.4,c1,2.0,1.0,0,41.22061407884021
1891,43.900000000000006,63.0,2.9000000000000004,6.300000000000001,c3,3.0,1.0,0,24.951381244563493
1892,41.1,55.0,-3.3000000000000003,-10.0,c2,1.0,0.0,0,21.76769676730609
1893,,70.0,,2.9000000000000004,c2,,0.0,1,
1894,48.0,77.0,1.7000000000000002,-1.0,,2.0,0.0,1,29.602278193323407
1895,45.5,154.0,5.4,9.1,c2,1.0,1.0,0,26.765654591465555
1896,37.7,72.0,3.7,5.6000000000000005,,4.0,1.0,1,
